"","protocol_id","protocol_name","ct_orderset","order_id","description","ct_dw30m","ct_order","prob_order","ct_dw30m_noorderset","ct_med_noorderset","rate_dw30m_orderset","rate_dw30m_noorderset","RR_dw30m","ct_nodw30m_orderset","ct_nodw30m_noorderset","RR_pvalue"
"1964",1713,"IP CTS CARDIAC SURGERY TRANSFER",8978,"12580","IPRATROPIUM BROMIDE 0.02 % INH SOLN",44,1457,0.162285586990421,127,3899,0.0301990391214825,0.0325724544755065,0.927134279800475,1413,3772,0.724580691794922
"1965",1713,"IP CTS CARDIAC SURGERY TRANSFER",8978,"14113","ASPIRIN 81 MG PO TBEC",42,878,0.0977946090443306,391,18448,0.0478359908883827,0.0211947094535993,2.25697790258027,836,18057,3.49309940523784e-07
"1966",1713,"IP CTS CARDIAC SURGERY TRANSFER",8978,"14632","TRAMADOL 50 MG PO TABS",29,2328,0.259300512363555,304,13808,0.0124570446735395,0.0220162224797219,0.565812081750769,2299,13504,0.00347431260175956
"1967",1713,"IP CTS CARDIAC SURGERY TRANSFER",8978,"25424","POLYETHYLENE GLYCOL 3350 17 GRAM PO PWPK",46,2091,0.232902650924482,712,36910,0.021999043519847,0.0192901652668653,1.14042794426622,2045,36198,0.428661614041204
"1968",1713,"IP CTS CARDIAC SURGERY TRANSFER",8978,"28899","OXYCODONE 15 MG PO TABS",1,13,0.00144798396079305,51,1050,0.0769230769230769,0.0485714285714286,1.58371040723982,12,999,0.999999999999986
"1969",1713,"IP CTS CARDIAC SURGERY TRANSFER",8978,"35942","POTASSIUM CHLORIDE 10 MEQ PO TBTQ",1,103,0.0114724883047449,648,18469,0.00970873786407767,0.035085819481293,0.276714011746374,102,17821,0.258668115326521
"1970",1713,"IP CTS CARDIAC SURGERY TRANSFER",8978,"38285","ALUM-MAG HYDROXIDE-SIMETH 200-200-20 MG/5 ML PO SUSP",45,2302,0.256404544441969,71,5546,0.0195482189400521,0.0128020194734944,1.52696369354266,2257,5475,0.0313924094175265
"1971",1713,"IP CTS CARDIAC SURGERY TRANSFER",8978,"86533","MAGNESIUM HYDROXIDE 400 MG/5 ML PO SUSP",39,2284,0.254399643573179,111,6618,0.0170753064798599,0.0167724388032638,1.01805746201543,2245,6507,0.997853769617888
"1972",1713,"IP CTS CARDIAC SURGERY TRANSFER",8978,"87348","EPOETIN ALFA 40,000 UNIT/ML INJ SOLN",67,1200,0.133660057919358,19,641,0.0558333333333333,0.0296411856474259,1.88364035087719,1133,622,0.015471964813697
"1973",1713,"IP CTS CARDIAC SURGERY TRANSFER",8978,"88043","PANTOPRAZOLE 40 MG PO TBEC",48,1639,0.182557362441524,624,31884,0.0292861500915192,0.0195709446744449,1.49640963063782,1591,31260,0.00813466767890558
"1974",1713,"IP CTS CARDIAC SURGERY TRANSFER",8978,"110872","HYDROMORPHONE 2 MG/ML INJ SYRG",11,260,0.028959679215861,738,23934,0.0423076923076923,0.0308347956881424,1.37207629768605,249,23196,0.377603683454133
"1975",1713,"IP CTS CARDIAC SURGERY TRANSFER",8978,"111320","MULTIVITAMIN WITH IRON-MINERAL PO LIQD",1,11,0.00122521719759412,36,1196,0.0909090909090909,0.0301003344481605,3.02020202020202,10,1160,0.774830487294761
"1976",1713,"IP CTS CARDIAC SURGERY TRANSFER",8978,"112586","HYDROMORPHONE 1 MG/ML INJ SYRG",38,631,0.0702829137892626,1219,33427,0.0602218700475436,0.036467526251234,1.65138347012243,593,32208,0.0024543110120748
"1977",1713,"IP CTS CARDIAC SURGERY TRANSFER",8978,"198509","ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN",55,2628,0.292715526843395,705,36939,0.0209284627092846,0.0190855193697718,1.09656238867839,2573,36234,0.554163926674737
"1978",1713,"IP CTS CARDIAC SURGERY TRANSFER",8978,"208037","FERROUS SULFATE 142 MG (45 MG IRON) PO TBSR",25,1016,0.113165515705057,13,984,0.0246062992125984,0.0132113821138211,1.86250757116899,991,971,0.088704775083491
"1979",1713,"IP CTS CARDIAC SURGERY TRANSFER",8978,"209036","ACETAMINOPHEN 325 MG/10.15 ML PO SOLN",1,14,0.00155936734239252,95,1460,0.0714285714285714,0.0650684931506849,1.09774436090226,13,1365,1
"1980",1713,"IP CTS CARDIAC SURGERY TRANSFER",8978,"212945","HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",1,11,0.00122521719759412,452,13480,0.0909090909090909,0.0335311572700297,2.71118262268705,10,13028,0.826841950122822
"1981",1713,"IP CTS CARDIAC SURGERY TRANSFER",8978,"213228","FERROUS SULFATE 140 MG (45 MG IRON) PO TBSR",28,1263,0.140677210960125,14,999,0.0221694378463975,0.014014014014014,1.58194774346793,1235,985,0.204079331761425
"1982",1713,"IP CTS CARDIAC SURGERY TRANSFER",8978,"540106","FENTANYL (PF) 50 MCG/ML INJECTION",37,1399,0.155825350857652,461,18637,0.0264474624731951,0.0247357407308043,1.06920034297817,1362,18176,0.758389797090711
"1983",1713,"IP CTS CARDIAC SURGERY TRANSFER",8978,"540301","POTASSIUM CHLORIDE ORAL SCALE",46,2309,0.257184228113165,105,3653,0.0199220441749675,0.0287434984943882,0.693097403534822,2263,3548,0.0426395755168543
"1984",1713,"IP CTS CARDIAC SURGERY TRANSFER",8978,"540579","BENZOCAINE-MENTHOL SUGAR FREE MAXIMUM STRENGTH LOZG",19,2136,0.237914903096458,13,677,0.00889513108614232,0.0192023633677991,0.463231057332181,2117,664,0.0459642460900526
"1985",1713,"IP CTS CARDIAC SURGERY TRANSFER",8978,"540597","THERAPEUTIC MULTIVITAMIN (GENERIC) PO TABS",39,2303,0.256515927823569,106,7394,0.0169344333478072,0.0143359480659995,1.18125660541214,2264,7288,0.424349319575144
"1986",1716,"IP ATIC RITUXIMAB (RITUXAN)",28,"101","ACETAMINOPHEN 325 MG PO TABS",1,2,0.0714285714285714,981,42092,0.5,0.0233060914187969,21.453618756371,1,41111,0.0336916546422699
"1987",1716,"IP ATIC RITUXIMAB (RITUXAN)",28,"209509","METHYLPREDNISOLONE SOD SUC(PF) 125 MG/2 ML INJ SOLR",2,7,0.25,275,8000,0.285714285714286,0.034375,8.31168831168831,5,7725,0.00925230614654436
"1988",1716,"IP ATIC RITUXIMAB (RITUXAN)",28,"520000","RITUXIMAB IV STANDARD INFUSION",3,14,0.5,14,1252,0.214285714285714,0.0111821086261981,19.1632653061224,11,1238,6.72254757385862e-08
"1989",1717,"IP ATIC CYTOMEGALOVIRUS IMMUNE GLOBULIN (CYTOGAM)",3,"101","ACETAMINOPHEN 325 MG PO TABS",1,3,1,981,42092,0.333333333333333,0.0233060914187969,14.3024125042474,2,41111,0.100002477677862
"1990",1717,"IP ATIC CYTOMEGALOVIRUS IMMUNE GLOBULIN (CYTOGAM)",3,"2509","DIPHENHYDRAMINE HCL 25 MG PO CAPS",1,2,0.666666666666667,356,12049,0.5,0.0295460204166321,16.9227528089888,1,11693,0.0660143530444397
"1991",1724,"IP RESP INHALED MEDICATION NEBULIZER/MDI",1310,"122","ACETYLCYSTEINE 100 MG/ML (10 %) MISC SOLN",4,21,0.016030534351145,39,431,0.19047619047619,0.0904872389791183,2.10500610500611,17,392,0.252548476433774
"1992",1724,"IP RESP INHALED MEDICATION NEBULIZER/MDI",1310,"250","ALBUTEROL SULFATE 2.5 MG /3 ML (0.083 %) INH NEBU",5,154,0.117557251908397,106,3939,0.0324675324675325,0.0269103833460269,1.20650575839255,149,3833,0.870009244882793
"1993",1724,"IP RESP INHALED MEDICATION NEBULIZER/MDI",1310,"251","ALBUTEROL SULFATE 5 MG/ML INH NEBU",1,7,0.00534351145038168,100,358,0.142857142857143,0.279329608938547,0.511428571428571,6,258,0.709311338353464
"1994",1724,"IP RESP INHALED MEDICATION NEBULIZER/MDI",1310,"12580","IPRATROPIUM BROMIDE 0.02 % INH SOLN",1,74,0.0564885496183206,127,3899,0.0135135135135135,0.0325724544755065,0.414875505426687,73,3772,0.556847868196874
"1995",1724,"IP RESP INHALED MEDICATION NEBULIZER/MDI",1310,"78668","IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML INH NEBU",12,386,0.294656488549618,493,18456,0.0310880829015544,0.0267121803207629,1.16381675057016,374,17963,0.713149495328523
"1996",1724,"IP RESP INHALED MEDICATION NEBULIZER/MDI",1310,"92642","LEVALBUTEROL HCL 1.25 MG/3 ML INH NEBU",2,39,0.0297709923664122,46,1262,0.0512820512820513,0.0364500792393027,1.40691192865106,37,1216,0.957967358926503
"1997",1724,"IP RESP INHALED MEDICATION NEBULIZER/MDI",1310,"225590","IPRATROPIUM-ALBUTEROL 20-100 MCG/ACTUATION INH AERO",3,6,0.00458015267175573,49,718,0.5,0.0682451253481894,7.3265306122449,3,669,0.00101923339490384
"1998",1729,"RETIRED IP ITA PHARM RITUXIMAB",58,"2327","DEXAMETHASONE 4 MG PO TABS",1,5,0.0862068965517241,277,6991,0.2,0.0396223716206551,5.04765342960289,4,6714,0.490144863674697
"1999",1729,"RETIRED IP ITA PHARM RITUXIMAB",58,"2327","DEXAMETHASONE 4 MG PO TABS",1,5,0.0862068965517241,277,6991,0.2,0.0396223716206551,5.04765342960289,4,6714,0.490144863674697
"2000",1729,"RETIRED IP ITA PHARM RITUXIMAB",58,"2508","DIPHENHYDRAMINE HCL 50 MG/ML INJ SOLN",1,41,0.706896551724138,399,16019,0.024390243902439,0.0249079218428117,0.979216333516719,40,15620,0.999999999999356
"2001",1729,"RETIRED IP ITA PHARM RITUXIMAB",58,"2508","DIPHENHYDRAMINE HCL 50 MG/ML INJ SOLN",1,41,0.706896551724138,399,16019,0.024390243902439,0.0249079218428117,0.979216333516719,40,15620,0.999999999999356
"2002",1729,"RETIRED IP ITA PHARM RITUXIMAB",58,"520000","RITUXIMAB IV STANDARD INFUSION",1,30,0.517241379310345,14,1252,0.0333333333333333,0.0111821086261981,2.98095238095238,29,1238,0.797977833102665
"2003",1729,"RETIRED IP ITA PHARM RITUXIMAB",58,"520000","RITUXIMAB IV STANDARD INFUSION",1,30,0.517241379310345,14,1252,0.0333333333333333,0.0111821086261981,2.98095238095238,29,1238,0.797977833102665
"2004",1729,"RETIRED IP ITA PHARM RITUXIMAB",58,"9000000","ZZZ IMS TEMPLATE",1,3,0.0517241379310345,1035,28824,0.333333333333333,0.0359075770191507,9.28309178743961,2,27789,0.223786333563954
"2005",1729,"RETIRED IP ITA PHARM RITUXIMAB",58,"9000000","ZZZ IMS TEMPLATE",1,3,0.0517241379310345,1035,28824,0.333333333333333,0.0359075770191507,9.28309178743961,2,27789,0.223786333563954
"2006",1742,"IP NUC I-131 THYROID THERAPY ADMISSION",50,"11138","PROCHLORPERAZINE 25 MG PR SUPP",2,8,0.16,6,140,0.25,0.0428571428571429,5.83333333333333,6,134,0.0861239795831721
"2007",1747,"RETIRED IP PAMF ORTHO TKA",144,"8751","WARFARIN 5 MG PO TABS",1,12,0.0833333333333333,131,4609,0.0833333333333333,0.0284226513343458,2.93193384223919,11,4478,0.785005273568251
"2008",1748,"RETIRED IP PAMF ORTHO THA",2288,"101","ACETAMINOPHEN 325 MG PO TABS",1,449,0.196241258741259,981,42092,0.0022271714922049,0.0233060914187969,0.0955617761976439,448,41111,0.00510020537562935
"2009",1748,"RETIRED IP PAMF ORTHO THA",2288,"102","ACETAMINOPHEN 500 MG PO TABS",1,225,0.0983391608391608,392,15968,0.00444444444444444,0.0245490981963928,0.181043083900227,224,15576,0.0840045859027544
"2010",1748,"RETIRED IP PAMF ORTHO THA",2288,"2508","DIPHENHYDRAMINE HCL 50 MG/ML INJ SOLN",5,1398,0.611013986013986,399,16019,0.00357653791130186,0.0249079218428117,0.143590377947731,1393,15620,6.0720780059539e-07
"2011",1748,"RETIRED IP PAMF ORTHO THA",2288,"2509","DIPHENHYDRAMINE HCL 25 MG PO CAPS",1,823,0.359702797202797,356,12049,0.00121506682867558,0.0295460204166321,0.0411245511761574,822,11693,2.88396956474914e-06
"2012",1748,"RETIRED IP PAMF ORTHO THA",2288,"3770","HYDROXYZINE HCL 50 MG/ML IM SOLN",91,516,0.225524475524476,18,59,0.176356589147287,0.305084745762712,0.578057708871662,425,41,0.0267988800228766
"2013",1748,"RETIRED IP PAMF ORTHO THA",2288,"6618","PROMETHAZINE 25 MG/ML INJ SOLN",1,802,0.350524475524476,289,5149,0.00124688279301746,0.056127403379297,0.0222152231877055,801,4860,3.44014265870588e-11
"2014",1748,"RETIRED IP PAMF ORTHO THA",2288,"7753","TEMAZEPAM 15 MG PO CAPS",1,172,0.0751748251748252,24,941,0.00581395348837209,0.0255047821466525,0.227955426356589,171,917,0.185954367135408
"2015",1748,"RETIRED IP PAMF ORTHO THA",2288,"10814","OXYCODONE 5 MG PO TABS",1,849,0.371066433566434,1478,56614,0.00117785630153121,0.0261066167379094,0.0451171560587876,848,55136,8.83865982595184e-06
"2016",1748,"RETIRED IP PAMF ORTHO THA",2288,"13410","ACETAMINOPHEN 650 MG PO TBSR",4,15,0.00655594405594406,8,179,0.266666666666667,0.0446927374301676,5.96666666666667,11,171,0.00410291235049868
"2017",1748,"RETIRED IP PAMF ORTHO THA",2288,"14858","D5-NS WITH POTASSIUM CHLORIDE 20 MEQ/L IV SOLP",3,546,0.238636363636364,58,2031,0.00549450549450549,0.0285573609059577,0.192402425161046,543,1973,0.00280367154534546
"2018",1748,"RETIRED IP PAMF ORTHO THA",2288,"14863","POTASSIUM CHLORID-D5-0.45%NACL 20 MEQ/L IV SOLP",2,174,0.0760489510489511,314,8762,0.0114942528735632,0.035836566993837,0.320740903433633,172,8448,0.129958958139285
"2019",1748,"RETIRED IP PAMF ORTHO THA",2288,"27920","OXYCODONE 10 MG PO TB12",3,685,0.299388111888112,258,7208,0.00437956204379562,0.0357935627081021,0.122356136479375,682,6950,1.85075520514323e-05
"2020",1748,"RETIRED IP PAMF ORTHO THA",2288,"27922","OXYCODONE 40 MG PO TB12",1,4,0.00174825174825175,47,1081,0.25,0.0434782608695652,5.75,3,1034,0.431308047100132
"2021",1748,"RETIRED IP PAMF ORTHO THA",2288,"83728","FONDAPARINUX 2.5 MG/0.5 ML SC SYRG",2,259,0.113199300699301,10,158,0.00772200772200772,0.0632911392405063,0.122007722007722,257,148,0.00278189350527088
"2022",1748,"RETIRED IP PAMF ORTHO THA",2288,"88043","PANTOPRAZOLE 40 MG PO TBEC",2,481,0.210227272727273,624,31884,0.00415800415800416,0.0195709446744449,0.212458020150328,479,31260,0.0232476554663384
"2023",1748,"RETIRED IP PAMF ORTHO THA",2288,"110888","ENOXAPARIN 30 MG/0.3 ML SC SYRG",5,521,0.22770979020979,73,1394,0.00959692898272553,0.0523672883787661,0.183261904135882,516,1321,4.42807044110727e-05
"2024",1748,"RETIRED IP PAMF ORTHO THA",2288,"198509","ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN",2,830,0.362762237762238,705,36939,0.00240963855421687,0.0190855193697718,0.126254806459882,828,36234,0.000735134760208414
"2025",1748,"RETIRED IP PAMF ORTHO THA",2288,"212629","ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV SOLN",1,497,0.21722027972028,510,18335,0.00201207243460765,0.0278156531224434,0.0723359766441788,496,17825,0.000797644895544126
"2026",1748,"RETIRED IP PAMF ORTHO THA",2288,"540598","THERAPEUTIC MULTIVITAMIN & MINERALS (GENERIC) PO TABS",10,752,0.328671328671329,17,1250,0.0132978723404255,0.0136,0.977784730913642,742,1233,0.999999999999999
"2027",1750,"RETIRED IP PAMF ORTHO SPINE",407,"105","ACETAMINOPHEN 650 MG PR SUPP",1,133,0.326781326781327,59,929,0.0075187969924812,0.0635091496232508,0.118389193322289,132,870,0.0157354797045704
"2028",1750,"RETIRED IP PAMF ORTHO SPINE",407,"3770","HYDROXYZINE HCL 50 MG/ML IM SOLN",17,129,0.316953316953317,18,59,0.131782945736434,0.305084745762712,0.431955211024978,112,41,0.00851437994107084
"2029",1750,"RETIRED IP PAMF ORTHO SPINE",407,"5940","OXYCODONE-ACETAMINOPHEN 5-325 MG PO TABS",1,134,0.329238329238329,218,7862,0.00746268656716418,0.0277283134062579,0.269135971518554,133,7644,0.246722210737541
"2030",1750,"RETIRED IP PAMF ORTHO SPINE",407,"14863","POTASSIUM CHLORID-D5-0.45%NACL 20 MEQ/L IV SOLP",1,120,0.294840294840295,314,8762,0.00833333333333333,0.035836566993837,0.232537154989384,119,8448,0.17085325180059
"2031",1750,"RETIRED IP PAMF ORTHO SPINE",407,"15861","D5 %-0.45 % SODIUM CHLORIDE IV SOLP",1,1,0.00245700245700246,158,4300,1,0.0367441860465116,27.2151898734177,0,4142,0.0141160166500026
"2032",1750,"RETIRED IP PAMF ORTHO SPINE",407,"27920","OXYCODONE 10 MG PO TB12",1,1,0.00245700245700246,258,7208,1,0.0357935627081021,27.937984496124,0,6950,0.0126409795875591
"2033",1750,"RETIRED IP PAMF ORTHO SPINE",407,"27921","OXYCODONE 20 MG PO TB12",1,2,0.00491400491400491,93,2927,0.5,0.0317731465664503,15.7365591397849,1,2834,0.0802743980708211
"2034",1750,"RETIRED IP PAMF ORTHO SPINE",407,"36063","0.45 % NACL-POTASSIUM CHLORIDE 20 MEQ/L IV SOLP",1,22,0.0540540540540541,24,759,0.0454545454545455,0.0316205533596838,1.4375,21,735,0.999999999999999
"2035",1750,"RETIRED IP PAMF ORTHO SPINE",407,"88043","PANTOPRAZOLE 40 MG PO TBEC",1,107,0.262899262899263,624,31884,0.00934579439252336,0.0195709446744449,0.477534148094896,106,31260,0.679527553737912
"2036",1750,"RETIRED IP PAMF ORTHO SPINE",407,"520064","CEFAZOLIN 2 G IVPB",1,63,0.154791154791155,109,2674,0.0158730158730159,0.0407629020194465,0.389398572884811,62,2565,0.503028085770801
"2037",1750,"RETIRED IP PAMF ORTHO SPINE",407,"540101","FENTANYL 50 MCG/ML IV PCA",1,15,0.0368550368550369,39,965,0.0666666666666667,0.0404145077720207,1.64957264957265,14,926,0.999999999999997
"2038",1750,"RETIRED IP PAMF ORTHO SPINE",407,"540598","THERAPEUTIC MULTIVITAMIN & MINERALS (GENERIC) PO TABS",1,131,0.321867321867322,17,1250,0.00763358778625954,0.0136,0.561293219577907,130,1233,0.866602343928154
"2039",1772,"PHARM IP THYMOGLOBULIN CYCLOSPORINE",20,"209509","METHYLPREDNISOLONE SOD SUC(PF) 125 MG/2 ML INJ SOLR",2,5,0.25,275,8000,0.4,0.034375,11.6363636363636,3,7725,0.00116256084009681
"2040",1772,"PHARM IP THYMOGLOBULIN CYCLOSPORINE",20,"520074","ANTITHYMOCYTE GLOBULIN RABBIT IVPB",2,12,0.6,75,1781,0.166666666666667,0.0421111734980348,3.95777777777778,10,1706,0.159487740318429
"2041",1777,"IP REH PHASE I EPILEPSY ADMIT",1313,"101","ACETAMINOPHEN 325 MG PO TABS",3,487,0.370906321401371,981,42092,0.00616016427104723,0.0233060914187969,0.264315631495331,484,41111,0.0186644102701994
"2042",1777,"IP REH PHASE I EPILEPSY ADMIT",1313,"2509","DIPHENHYDRAMINE HCL 25 MG PO CAPS",3,246,0.187357197258187,356,12049,0.0121951219512195,0.0295460204166321,0.412750068511921,243,11693,0.158878922374058
"2043",1777,"IP REH PHASE I EPILEPSY ADMIT",1313,"13632","BISACODYL 5 MG PO TBEC",1,333,0.253617669459254,49,3268,0.003003003003003,0.0149938800489596,0.200281914567629,332,3219,0.124632530557371
"2044",1779,"IP REH PHASE II EPILEPSY ADMIT",61,"2566","DOCUSATE SODIUM 100 MG PO CAPS",2,7,0.114754098360656,542,37509,0.285714285714286,0.0144498653656456,19.772799156563,5,36967,9.77232785515998e-06
"2045",1779,"IP REH PHASE II EPILEPSY ADMIT",61,"86533","MAGNESIUM HYDROXIDE 400 MG/5 ML PO SUSP",1,7,0.114754098360656,111,6618,0.142857142857143,0.0167724388032638,8.51737451737452,6,6507,0.262905074602558
"2046",1779,"IP REH PHASE II EPILEPSY ADMIT",61,"110892","ENOXAPARIN 40 MG/0.4 ML SC SYRG",1,3,0.0491803278688525,499,13896,0.333333333333333,0.0359096142774899,9.28256513026052,2,13397,0.2241042464862
"2047",1791,"IP ICU END OF LIFE CARE",2449,"101","ACETAMINOPHEN 325 MG PO TABS",1,27,0.0110249081257656,981,42092,0.037037037037037,0.0233060914187969,1.58915694491637,26,41111,0.999999999999999
"2048",1791,"IP ICU END OF LIFE CARE",2449,"736","ATROPINE 1 % OPHT DROP",3,140,0.0571661902817477,13,270,0.0214285714285714,0.0481481481481481,0.445054945054945,137,257,0.291001665696747
"2049",1791,"IP ICU END OF LIFE CARE",2449,"3497","GLYCOPYRROLATE 0.2 MG/ML INJ SOLN",17,660,0.269497754185382,61,1031,0.0257575757575758,0.0591658583899127,0.435345255837059,643,970,0.00209718885569453
"2050",1791,"IP ICU END OF LIFE CARE",2449,"5002","METOCLOPRAMIDE HCL 5 MG/ML INJ SOLN",5,220,0.0898325847284606,346,10128,0.0227272727272727,0.0341627172195893,0.665265370467683,215,9782,0.460065526232024
"2051",1791,"IP ICU END OF LIFE CARE",2449,"6618","PROMETHAZINE 25 MG/ML INJ SOLN",1,120,0.0489995916700694,289,5149,0.00833333333333333,0.056127403379297,0.148471741637832,119,4860,0.0387353822305805
"2052",1791,"IP ICU END OF LIFE CARE",2449,"7108","SCOPOLAMINE HBR 0.4 MG/ML INJ SOLN",3,93,0.0379746835443038,6,29,0.032258064516129,0.206896551724138,0.155913978494624,90,23,0.00624931461878801
"2053",1791,"IP ICU END OF LIFE CARE",2449,"10467","LORAZEPAM 2 MG/ML INJ SOLN",14,552,0.225398121682319,749,20621,0.0253623188405797,0.0363221958197954,0.698259515102262,538,19872,0.212124792503016
"2054",1791,"IP ICU END OF LIFE CARE",2449,"10607","MIDAZOLAM 1 MG/ML INJ SOLN",7,352,0.143732135565537,155,5616,0.0198863636363636,0.0275997150997151,0.720527859237537,345,5461,0.487174797205163
"2055",1791,"IP ICU END OF LIFE CARE",2449,"93305","SCOPOLAMINE BASE 1.5 MG (1 MG OVER 3 DAYS) TD PT3D",2,125,0.051041241322989,93,5289,0.016,0.0175836642087351,0.909935483870968,123,5196,0.999999999999982
"2056",1791,"IP ICU END OF LIFE CARE",2449,"110872","HYDROMORPHONE 2 MG/ML INJ SYRG",8,184,0.0751327072274398,738,23934,0.0434782608695652,0.0308347956881424,1.41003888299753,176,23196,0.439466696201839
"2057",1791,"IP ICU END OF LIFE CARE",2449,"112564","MORPHINE 2 MG/ML INJ SYRG",21,390,0.159248672927726,276,6156,0.0538461538461538,0.0448343079922027,1.20100334448161,369,5880,0.48153989578227
"2058",1791,"IP ICU END OF LIFE CARE",2449,"112586","HYDROMORPHONE 1 MG/ML INJ SYRG",8,177,0.0722743977133524,1219,33427,0.0451977401129944,0.036467526251234,1.23939693089177,169,32208,0.676889913160514
"2059",1791,"IP ICU END OF LIFE CARE",2449,"126132","MORPHINE (PF) IN D5W 100 MG/100 ML (1 MG/ML) IV SOLP",20,245,0.100040832993058,21,123,0.0816326530612245,0.170731707317073,0.478134110787172,225,102,0.0169906108909208
"2060",1791,"IP ICU END OF LIFE CARE",2449,"198509","ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN",12,577,0.235606369946917,705,36939,0.0207972270363951,0.0190855193697718,1.08968619786865,565,36234,0.884890396999334
"2061",1791,"IP ICU END OF LIFE CARE",2449,"212629","ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV SOLN",11,334,0.136382196815027,510,18335,0.0329341317365269,0.0278156531224434,1.18401432429259,323,17825,0.692677454862874
"2062",1791,"IP ICU END OF LIFE CARE",2449,"530003","FENTANYL  10 MCG/ML IV INFUSION",1,23,0.00939158840342997,51,585,0.0434782608695652,0.0871794871794872,0.498721227621483,22,534,0.722552320993599
"2063",1791,"IP ICU END OF LIFE CARE",2449,"530004","MIDAZOLAM 50 MG IN D5W 100 ML IV INFUSION",7,141,0.0575745202123316,65,1105,0.049645390070922,0.0588235294117647,0.843971631205674,134,1040,0.80396207345777
"2064",1791,"IP ICU END OF LIFE CARE",2449,"530019","LORAZEPAM 0.5 MG/ML IV INFUSION",6,72,0.0293997550020417,2,31,0.0833333333333333,0.0645161290322581,1.29166666666667,66,29,0.999999999999999
"2065",1791,"IP ICU END OF LIFE CARE",2449,"530120","HYDROMORPHONE 10 MG IN 100 ML IV INFUSION (SHC)",23,199,0.0812576561861984,130,2894,0.115577889447236,0.0449205252246026,2.57294163123309,176,2764,1.89115975697312e-05
"2066",1791,"IP ICU END OF LIFE CARE",2449,"540106","FENTANYL (PF) 50 MCG/ML INJECTION",6,162,0.0661494487545937,461,18637,0.037037037037037,0.0247357407308043,1.49730858841488,156,18176,0.454386201384984
"2067",1791,"IP ICU END OF LIFE CARE",2449,"541048","HYDROMORPHONE VARIABLE DOSE INJECTION",1,31,0.0126582278481013,104,5739,0.032258064516129,0.0181216239763025,1.78008684863524,30,5635,0.999999999999996
"2068",1791,"IP ICU END OF LIFE CARE",2449,"541350","MORPHINE 1 MG/ML IV INFUSION",10,63,0.0257247856267864,6,60,0.158730158730159,0.1,1.58730158730159,53,54,0.484096623601727
"2069",1799,"IP ICU CRISIS",111,"7536","SUCCINYLCHOLINE CHLORIDE 20 MG/ML INJ SOLN",1,2,0.018018018018018,28,870,0.5,0.032183908045977,15.5357142857143,1,842,0.086999225120579
"2070",1799,"IP ICU CRISIS",111,"20472","ETOMIDATE 2 MG/ML IV SOLN",1,2,0.018018018018018,32,1350,0.5,0.0237037037037037,21.09375,1,1318,0.0385476780770988
"2071",1799,"IP ICU CRISIS",111,"540106","FENTANYL (PF) 50 MCG/ML INJECTION",1,1,0.00900900900900901,461,18637,1,0.0247357407308043,40.4273318872017,0,18176,0.00223917762549783
"2072",1799,"IP ICU CRISIS",111,"540114","PROPOFOL 10 MG/ML IV INJECTION",1,2,0.018018018018018,44,2013,0.5,0.0218579234972678,22.875,1,1969,0.0292534248787832
"2073",1800,"IP ITA PHARM APHERESIS",631,"520147","ALBUMIN 5% (PHARMACY COMPOUNDED MIXTURE)",15,505,0.800316957210777,12,333,0.0297029702970297,0.036036036036036,0.824257425742574,490,321,0.757950790058368
"2074",1803,"IP ICU INTUBATION",922,"7536","SUCCINYLCHOLINE CHLORIDE 20 MG/ML INJ SOLN",4,75,0.0813449023861171,28,870,0.0533333333333333,0.032183908045977,1.65714285714286,71,842,0.522860218687502
"2075",1803,"IP ICU INTUBATION",922,"20472","ETOMIDATE 2 MG/ML IV SOLN",5,116,0.125813449023861,32,1350,0.0431034482758621,0.0237037037037037,1.81842672413793,111,1318,0.332098455052689
"2076",1803,"IP ICU INTUBATION",922,"83055","ROCURONIUM 10 MG/ML IV SOLN",2,116,0.125813449023861,45,1570,0.0172413793103448,0.0286624203821656,0.601532567049808,114,1525,0.668049748930588
"2077",1803,"IP ICU INTUBATION",922,"229762","DEXMEDETOMIDINE IN 0.9 % NACL 400 MCG/100 ML (4 MCG/ML) IV SOLN",2,40,0.0433839479392625,291,6612,0.05,0.044010889292196,1.1360824742268,38,6321,0.999999999999839
"2078",1803,"IP ICU INTUBATION",922,"236616","SUGAMMADEX 100 MG/ML IV SOLN",1,10,0.0108459869848156,1,12,0.1,0.0833333333333333,1.2,9,11,1
"2079",1803,"IP ICU INTUBATION",922,"530004","MIDAZOLAM 50 MG IN D5W 100 ML IV INFUSION",2,6,0.00650759219088937,65,1105,0.333333333333333,0.0588235294117647,5.66666666666667,4,1040,0.0503259496702918
"2080",1803,"IP ICU INTUBATION",922,"530025","DEXMEDETOMIDINE IV INFUSION",14,32,0.03470715835141,530,2902,0.4375,0.18263266712612,2.39551886792453,18,2372,0.00053850907472089
