clinical_item_id,name,description,count,order_code_description,min_price,max_price,mean_price,median_price,min_volume_charge,max_volume_charge,mean_volume_charge,median_volume_charge
50866,LABIBD,ANCA INFLAMMATORY BOWEL DISEASE WITH REFLEX,99,ANCA IBD W/REFLEX,40.0,40.0,40.0,40.0,3960.0,3960.0,3960.0,3960.0
62218,LABIBD,ANCA,125,ANCA IBD W/REFLEX,40.0,40.0,40.0,40.0,5000.0,5000.0,5000.0,5000.0
65771,LABIBD,ANCA IBD WITH REFLEX,8,ANCA IBD W/REFLEX,40.0,40.0,40.0,40.0,320.0,320.0,320.0,320.0
50869,LABOXCMET,OXCARBAZEPINE METABOLITE LEVEL,138,OXCARBAZEPINE METABOLITE,41.0,41.0,41.0,41.0,5658.0,5658.0,5658.0,5658.0
50876,LAB11120R,"TOXOPLASMOSIS, CSF",95,"TOXOPLASMOSIS, CSF",114.0,114.0,114.0,114.0,10830.0,10830.0,10830.0,10830.0
50883,LAB11049R,NEURON SPEC ENOLASE,55,NSE,39.0,39.0,39.0,39.0,2145.0,2145.0,2145.0,2145.0
62102,LAB11049R,NSE,428,NSE,39.0,39.0,39.0,39.0,16692.0,16692.0,16692.0,16692.0
50885,LABPCEC4,"ISTAT EC4, ARTERIAL",72,ISTAT EC4,159.0,219.0,199.75,210.5,11448.0,15768.0,14382.0,15156.0
50897,LABNORW,"NOROVIRUS ANTIGEN, STOOL EIA",662,NOROVIRUS ANTIGEN,98.0,98.0,98.0,98.0,64876.0,64876.0,64876.0,64876.0
50899,LABFHHV7,HERPES VIRUS 7 IGG AND IGM AB,6,HERPESVIRUS 7 IGG & IGM AB PNL,117.0,117.0,117.0,117.0,702.0,702.0,702.0,702.0
50900,LABVWSCN,VON WILLEBRAND SCREEN,90,VON WILLEBRAND SCN,328.0,496.0,399.666666667,375.0,29520.0,44640.0,35970.0,33750.0
50901,LABBMAML,"AML PROGNOSIS ASSAY, BONE MARROW",231,"AML Prognosis Assay, Bone Marrow",662.0,1120.0,891.0,891.0,152922.0,258720.0,205821.0,205821.0
50903,LABUHEMO,"HEMOSIDERIN, URINE",129,"Hemosiderin, Urine",145.0,145.0,145.0,145.0,18705.0,18705.0,18705.0,18705.0
50915,LABPROL,PROLACTIN,562,Prolactin,328.0,328.0,328.0,328.0,184336.0,184336.0,184336.0,184336.0
50920,LABFASAB,FASCIOLA HEPATICA AB,4,FASCIOLA HEPATICA ANTIBODY                NONORDERABLE,65.0,65.0,65.0,65.0,260.0,260.0,260.0,260.0
50922,LAB11619R,"VZV PCR, AQUEOUS FLUID",162,"VZV PCR,AQUEOUS FLUID",146.0,146.0,146.0,146.0,23652.0,23652.0,23652.0,23652.0
50926,LABCOHB,CARBOXYHEMOGLOBIN,70,CO-Hemoglobin,334.0,334.0,334.0,334.0,23380.0,23380.0,23380.0,23380.0
50930,LABSYNCT,"CELL COUNT AND DIFF, SYNOVIAL FLUID",924,"CELL COUNT & DIFF, SYN FLD",252.0,252.0,252.0,252.0,232848.0,232848.0,232848.0,232848.0
50934,LAB11069R,ALDOLASE,319,ALDOLASE,9.0,9.0,9.0,9.0,2871.0,2871.0,2871.0,2871.0
50946,LABYPARVO,PARVOVIRUS B19 IGG AND IGM AB,240,"PARVOVIRUS B19 ABS, IGG&IGM",10.0,10.0,10.0,10.0,2400.0,2400.0,2400.0,2400.0
50947,LABYFLUZ,FLUCONAZOLE LEVEL,143,FLUCONAZOLE,51.0,51.0,51.0,51.0,7293.0,7293.0,7293.0,7293.0
50948,LABEGFRP,EGFR GENE MUTATION PANEL,10,EGFR GENE MUTATION PANEL,840.0,840.0,840.0,840.0,8400.0,8400.0,8400.0,8400.0
62292,LABEGFRP,EGFR GENE MUTATION PANEL,53,EGFR GENE MUTATION PANEL,840.0,840.0,840.0,840.0,44520.0,44520.0,44520.0,44520.0
50961,LABYCHRA,CHROMOGRANIN A,142,CHROMOGRANIN A,14.0,14.0,14.0,14.0,1988.0,1988.0,1988.0,1988.0
50962,LABBCRABL,"BCR - ABL, BLOOD",296,"BCR-ABL, BLOOD",395.0,395.0,395.0,395.0,116920.0,116920.0,116920.0,116920.0
50974,LABYMETHS,METHSUXIMIDE,2,METHSUXIMIDE,65.0,65.0,65.0,65.0,130.0,130.0,130.0,130.0
50988,LABFBILA,"BILIRUBIN TOTAL, FLUID",181,"BILIRUBIN, TOTAL, BODY FLUID",9.0,9.0,9.0,9.0,1629.0,1629.0,1629.0,1629.0
63801,LABFBILA,"BILIRUBIN, TOTAL BODY FLUID",165,"BILIRUBIN, TOTAL, BODY FLUID",9.0,9.0,9.0,9.0,1485.0,1485.0,1485.0,1485.0
51004,LAB11093R,SCL 70 AB,105,SCL 70 AB,17.0,17.0,17.0,17.0,1785.0,1785.0,1785.0,1785.0
51008,LAB11044R,IL6,20,IL6,90.0,90.0,90.0,90.0,1800.0,1800.0,1800.0,1800.0
51009,LABIOPTH,INTRA OPERATIVE PTH,223,Intra Operative PTH,786.0,786.0,786.0,786.0,175278.0,175278.0,175278.0,175278.0
51013,LABYSTNA,"SODIUM, STOOL",237,"SODIUM, RANDOM STOOL",34.0,34.0,34.0,34.0,8058.0,8058.0,8058.0,8058.0
63863,LABYSTNA,"SODIUM, RANDOM STOOL",101,"SODIUM, RANDOM STOOL",34.0,34.0,34.0,34.0,3434.0,3434.0,3434.0,3434.0
51020,LABYUVMA,"VANILLYMANDELIC ACID, URINE",55,"VANILLYLMANDELIC ACID, URINE",18.0,18.0,18.0,18.0,990.0,990.0,990.0,990.0
51026,LABANCA,NEUTROPHIL CYTOPLASMA REFLEX AB PANEL,354,NEUTROPHIL CYTO AB REFLEX PANEL,32.0,32.0,32.0,32.0,11328.0,11328.0,11328.0,11328.0
51039,LABTOXOP2,TOXOPLASMOSIS PCR,152,Toxoplasma PCR,63.0,114.0,88.5,88.5,9576.0,17328.0,13452.0,13452.0
51042,LABYPYRU,PYRUVIC ACID,41,PYRUVIC ACID,21.0,21.0,21.0,21.0,861.0,861.0,861.0,861.0
51044,LABLEGA,"LEGIONELLA CULTURE, ACID",32,Legionella/Acid,165.0,165.0,165.0,165.0,5280.0,5280.0,5280.0,5280.0
51046,LABAACSF,"AMINO ACIDS, CSF",7,"AMINO ACIDS, CSF",307.0,307.0,307.0,307.0,2149.0,2149.0,2149.0,2149.0
51047,LABYJCPCR,"JC VIRUS DNA, PCR",198,"JC VIRUS DNA, PCR",147.0,147.0,147.0,147.0,29106.0,29106.0,29106.0,29106.0
51053,LABYVWM,VON WILLEBRAND MULTIMERS,21,VON WILLEBRAND MULTIMERS,19.0,19.0,19.0,19.0,399.0,399.0,399.0,399.0
51055,LABHEPDAB,HEPATITIS D VIRUS AB TOTAL,62,HEPATITIS D AB TOTAL,62.0,62.0,62.0,62.0,3844.0,3844.0,3844.0,3844.0
51066,LABYAMNOR,AMITRIPTYLINE AND NORTRIPTYLINE,25,AMITRIPTYLINE & NORTRIPTYLINE,9.0,13.0,11.0,11.0,225.0,325.0,275.0,275.0
51086,LABYTAT,THROMBIN - ANTITHROMBIN COMPLEX,30,THROMBIN-ANTITHROMBIN COMPLEX,178.0,178.0,178.0,178.0,5340.0,5340.0,5340.0,5340.0
51088,LABUKT,"POTASSIUM, URINE (TIMED)",57,"POTASSIUM, URINE (TIMED)",158.0,158.0,158.0,158.0,9006.0,9006.0,9006.0,9006.0
51110,LABGASBLD,OCCULT BLOOD GASTRIC,462,"Occult Blood, Gastric",101.0,101.0,101.0,101.0,46662.0,46662.0,46662.0,46662.0
51111,LABFHTLVQ,HTLV-1/2  DNA QUALITATIVE,72,HTLV-1/II DNA QUAL,112.0,112.0,112.0,112.0,8064.0,8064.0,8064.0,8064.0
51120,LABYSTFR,SOLUBLE TRANSFERRIN RECEPTOR,118,SOLUBLE TRANSFERRIN RECEPTOR,29.0,29.0,29.0,29.0,3422.0,3422.0,3422.0,3422.0
51136,LAB11027R,IMMUNE COMPLEXES,49,IMMUNE COMPLEXES,24.0,24.0,24.0,24.0,1176.0,1176.0,1176.0,1176.0
51137,LABPB,PHENOBARBITAL LEVEL,369,Phenobarbital,223.0,223.0,223.0,223.0,82287.0,82287.0,82287.0,82287.0
51140,LABUPOR,"PORPHYRINS FRACTIONATED, URINE",90,"PORPHYRINS, URINE FRACT",36.0,36.0,36.0,36.0,3240.0,3240.0,3240.0,3240.0
51142,LABYHMPVP,HUMAN METAPNEUMOVIRUS PCR,18,HUMAN METAPNEUMOVIRUS RNA              NONORDERABLE,247.0,247.0,247.0,247.0,4446.0,4446.0,4446.0,4446.0
51143,LABPFCATE,CATECHOLAMINES FRACTIONATED,46,CATECHOLAMINES FRACTIONATED,35.0,35.0,35.0,35.0,1610.0,1610.0,1610.0,1610.0
51160,LABFSYN,FUNGAL SYNERGY,11,FUNGAL SYNERGY,93.0,93.0,93.0,93.0,1023.0,1023.0,1023.0,1023.0
51166,LABACRBLO,ACETYLCHOLINE BLOCKING AB,12,Acetycholine Blocking Ab,48.0,48.0,48.0,48.0,576.0,576.0,576.0,576.0
51168,LABCDPLI,COLD AGGLUTININ SCREEN,286,COLD ANTIBODY SCREEN,156.0,156.0,156.0,156.0,44616.0,44616.0,44616.0,44616.0
51176,LABTOBPOL,TOBRAMYCIN PEAK LEVEL,102,"TOBRAMYCIN, PEAK",314.0,314.0,314.0,314.0,32028.0,32028.0,32028.0,32028.0
51189,LAB11340R,ADAMTS 13 PROFILE,17,ADAMTS 13 PROFILE,121.0,121.0,121.0,121.0,2057.0,2057.0,2057.0,2057.0
51192,LABYUCORT,"CORTISOL FREE, URINE",100,"CORTISOL, FREE, 24HR URINE",9.0,10.0,9.5,9.5,900.0,1000.0,950.0,950.0
51200,LABHBCA,IGM ANTI-HBC,295,IGM ANTI-HBC,248.0,248.0,248.0,248.0,73160.0,73160.0,73160.0,73160.0
51205,LABYMGEA,MYASTHENIA GRAVIS EVALUATION ADULT,48,"MYASTHENIA GRAVIS EVAL., ADULT",28.0,29.0,28.5,28.5,1344.0,1392.0,1368.0,1368.0
51224,LABGNTPOL,GENTAMICIN PEAK LEVEL,393,"GENTAMICIN, PEAK",319.0,319.0,319.0,319.0,125367.0,125367.0,125367.0,125367.0
51244,LABCELDIS,CELIAC DISEASE SYSTEM,5,CELIAC DISEASE SYSTEM                   PROMETHEUS,16.0,86.0,42.5,34.0,80.0,430.0,212.5,170.0
51253,LAB11081R,GASTRIN,195,GASTRIN,16.0,16.0,16.0,16.0,3120.0,3120.0,3120.0,3120.0
51256,LABUPBGQT,"PORPHOBILINOGEN QUANTITATIVE, URINE",106,"PORPHOBILINOGEN, URINE QUANT",41.0,41.0,41.0,41.0,4346.0,4346.0,4346.0,4346.0
51280,LAB11343R,SRA UNFRACTIONATED HEPARIN,116,SRA UNFRACTIONATED HEPARIN,148.0,148.0,148.0,148.0,17168.0,17168.0,17168.0,17168.0
51282,LABPROTSF,"PROTEIN S, FREE",43,"Protein S, Free",282.0,282.0,282.0,282.0,12126.0,12126.0,12126.0,12126.0
51314,LABFLL,FSH,213,FSH,345.0,345.0,345.0,345.0,73485.0,73485.0,73485.0,73485.0
51315,LAB11102R,VITAMIN E,145,VITAMIN E,25.0,25.0,25.0,25.0,3625.0,3625.0,3625.0,3625.0
51333,LABYAHA,HISTONE ANTIBODIES,59,HISTONE AUTOANTIBODIES,23.0,23.0,23.0,23.0,1357.0,1357.0,1357.0,1357.0
51348,LAB11036R,"FIBRINOGEN, QUANT",145,"FIBRINOGEN, QUANT",52.0,52.0,52.0,52.0,7540.0,7540.0,7540.0,7540.0
51350,LAB11576R,COBALAMIN C DEFICIENCY(MMACHC),28,COBALAMIN C DEFICIENCY(MMACHC),665.0,665.0,665.0,665.0,18620.0,18620.0,18620.0,18620.0
51357,LABT1517,"T(15;17) PML/RAR, BLOOD",78,t(15;17) PMLrar,1387.0,1387.0,1387.0,1387.0,108186.0,108186.0,108186.0,108186.0
51390,LAB11013R,PLATELET ANTIBODY ID PANEL,170,PLATELET ANTIBODY ID PANEL,217.0,217.0,217.0,217.0,36890.0,36890.0,36890.0,36890.0
51393,LABYMANG,MANGANESE,33,MANGANESE,29.0,29.0,29.0,29.0,957.0,957.0,957.0,957.0
51429,LABVISC,"VISCOSITY, SERUM",117,"VISCOSITY, SERUM",217.0,217.0,217.0,217.0,25389.0,25389.0,25389.0,25389.0
51442,LABDVERS,"RSV RAPID ANTIGEN, DIRECT EIA",10,Dir Vir Exam: RSV,66.0,66.0,66.0,66.0,660.0,660.0,660.0,660.0
51448,LABYFNA,"SODIUM, FLUID",8,"SODIUM, BODY FLUID                       NONORDERABLE",26.0,26.0,26.0,26.0,208.0,208.0,208.0,208.0
51453,LAB11043R,IGD,15,IGD,25.0,25.0,25.0,25.0,375.0,375.0,375.0,375.0
51457,LAB11045R,LKM AB,95,LKM AB,19.0,19.0,19.0,19.0,1805.0,1805.0,1805.0,1805.0
51489,LABYESTRI,ESTRIOL FREE,1,"ESTRIOL, FREE",18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
51491,LABMTHFR,METHYLENE- THF REDUCTASE,23,METHYLENE-THF REDUCTASE,668.0,668.0,668.0,668.0,15364.0,15364.0,15364.0,15364.0
51497,LAB11324R,"CADASIL EVALUATION, COMPLETE",7,"CADASIL EVALUATION, COMPLETE",2841.0,2841.0,2841.0,2841.0,19887.0,19887.0,19887.0,19887.0
51511,LABYRICK,RICKETTSIA AB PANEL,42,RICKETTSIA AB PANEL,15.0,15.0,15.0,15.0,630.0,630.0,630.0,630.0
51516,LABYUALA,"AMINOLEVULINIC ACID, URINE",25,"AMINOLEVULINIC ACID, URINE",28.0,28.0,28.0,28.0,700.0,700.0,700.0,700.0
51520,LABYFCL,"CHLORIDE, FLUID",10,"CHLORIDE, BODY FLUID",27.0,27.0,27.0,27.0,270.0,270.0,270.0,270.0
51536,LABYLEADB,"LEAD, BLOOD",84,"LEAD, BLOOD                              MAYO",7.0,7.0,7.0,7.0,588.0,588.0,588.0,588.0
51555,LAB11095R,LA AB,124,LA AB,24.0,24.0,24.0,24.0,2976.0,2976.0,2976.0,2976.0
51559,LABCIMM,"COCCI AB, ID, S",33,"Cocci Ab, ID, S",23.0,23.0,23.0,23.0,759.0,759.0,759.0,759.0
51560,LABYFFATQ,"FAT, FECAL QUANTITATIVE",351,"FAT, FECES",44.0,44.0,44.0,44.0,15444.0,15444.0,15444.0,15444.0
51563,LABADGM,ADENOVIRUS IGG AND IGM AB,68,ADENOVIRUS AB IGG & IGM,14.0,14.0,14.0,14.0,952.0,952.0,952.0,952.0
51588,LABBONC,BONE CULTURE AND GRAM STAIN,47,Bone Culture/GS,150.0,302.0,226.0,226.0,7050.0,14194.0,10622.0,10622.0
51591,LABGASPH,"PH, GASTRIC",20,"pH, Gastric",50.0,50.0,50.0,50.0,1000.0,1000.0,1000.0,1000.0
51598,LABPORS,"PORPHYRINS, SERUM",31,"PORPHYRINS, SERUM TOTAL",26.0,26.0,26.0,26.0,806.0,806.0,806.0,806.0
51615,LABHBPQD,HEPATITIS B PCR QUANTITATIVE DILUTED,8,"Hep B PCR Quant, Dil. Protocol            NONORDERABLE",794.0,794.0,794.0,794.0,6352.0,6352.0,6352.0,6352.0
51623,LABSICKL,SICKLE CELL PREP,14,Sickle cell prep,92.0,92.0,92.0,92.0,1288.0,1288.0,1288.0,1288.0
51630,LABYINSFT,INSULIN FREE AND TOTAL,11,"INSULIN, FREE & TOTAL                   NONORDERABLE",15.0,17.0,16.0,16.0,165.0,187.0,176.0,176.0
51651,LABCHOHDL,CHOLESTEROL HDL / TOTAL,74,"CHOLESTEROL, HDL/TOT",145.0,192.0,168.5,168.5,10730.0,14208.0,12469.0,12469.0
51656,LAB11214R,"BETA-2 TRANSFERRIN, BF",139,"BETA-2 TRANSFERRIN,BF",78.0,78.0,78.0,78.0,10842.0,10842.0,10842.0,10842.0
51660,LAB11086R,NORTRIPTYLINE LEVEL,95,NORTRIPTYLINE LEVEL,18.0,18.0,18.0,18.0,1710.0,1710.0,1710.0,1710.0
51668,LABURPHOS,"PHOSPHATE, URINE (RANDOM)",192,"PHOSPHATE,UR(RANDOM) W/O CREAT",115.0,115.0,115.0,115.0,22080.0,22080.0,22080.0,22080.0
51670,LABFCULS,"FUNGAL CULTURE, SKIN/NAIL",44,"Fungus Culture - skin,nail",307.0,307.0,307.0,307.0,13508.0,13508.0,13508.0,13508.0
51678,LABYDIGT,"DIGITOXIN, SERUM",73,DIGITOXIN,66.0,66.0,66.0,66.0,4818.0,4818.0,4818.0,4818.0
51679,LABFACT13,FACTOR XIII SCREEN,14,Factor XIII Screen,195.0,195.0,195.0,195.0,2730.0,2730.0,2730.0,2730.0
51698,LABHDQ,HDL CHOLESTEROL FRACTIONATION,8,HDL CHOLESTEROL FRACTIONATION               NON ORDERABLE 112310,278.0,278.0,278.0,278.0,2224.0,2224.0,2224.0,2224.0
51724,LABFCHOLA,"CHOLESTEROL, FLUID",165,"CHOLESTEROL, FLUID",9.0,9.0,9.0,9.0,1485.0,1485.0,1485.0,1485.0
51737,LABDVERO,ROTAVIRUS EIA (DIRECT VIRAL EXAM),280,DirVirExm: Rotavirus,181.0,181.0,181.0,181.0,50680.0,50680.0,50680.0,50680.0
51744,LABYITRA,ITRACONAZOLE LEVEL,106,ITRACONAZOLE,38.0,38.0,38.0,38.0,4028.0,4028.0,4028.0,4028.0
51746,LABFACT5,FACTOR V ASSAY,106,Factor V Assay,375.0,375.0,375.0,375.0,39750.0,39750.0,39750.0,39750.0
51750,LABAAUR,"AMINO ACIDS, URINE",19,"AMINO ACIDS, URINE",307.0,307.0,307.0,307.0,5833.0,5833.0,5833.0,5833.0
51751,LABURMAG,"MAGNESIUM, URINE (RANDOM)",26,"MAGNESIUM,UR(RANDOM) W/O CREAT",280.0,280.0,280.0,280.0,7280.0,7280.0,7280.0,7280.0
51778,LABVANPOL,VANCOMYCIN PEAK LEVEL,233,"VANCOMYCIN, PEAK",263.0,263.0,263.0,263.0,61279.0,61279.0,61279.0,61279.0
51790,LABYVDRLC,"VDRL, CSF",209,"VDRL, CSF",7.0,7.0,7.0,7.0,1463.0,1463.0,1463.0,1463.0
51799,LABYRS,RSV IGG AND IGM AB,6,"RSV AB, IGG & IGM                    NONORDERABLE",23.0,23.0,23.0,23.0,138.0,138.0,138.0,138.0
51853,LABROGC,GC CULTURE SCREEN,124,R/O GC Culture,165.0,165.0,165.0,165.0,20460.0,20460.0,20460.0,20460.0
51874,LABYU5HIA,"5 - OH-INDOLEACETIC AC, URINE",162,"5-HYDROXYINDOLEACETIC ACID, UR",13.0,13.0,13.0,13.0,2106.0,2106.0,2106.0,2106.0
51875,LABFACT9,FACTOR IX ASSAY,152,Factor IX Assay,406.0,406.0,406.0,406.0,61712.0,61712.0,61712.0,61712.0
51900,LABLPA,LIPOPROTEIN,53,Lipoprotein (a),194.0,194.0,194.0,194.0,10282.0,10282.0,10282.0,10282.0
51904,LABFCLPN,CHLAMYDIA PNEUMONIAE CULTURE,25,CHLAMYDIA PNEUMONIAE CULTURE,24.0,84.0,54.0,54.0,600.0,2100.0,1350.0,1350.0
51916,LABEBVC,EBV CAPSID AG,17,EPSTEIN-BARR VIRAL CAPSID AG IgA AB,51.0,51.0,51.0,51.0,867.0,867.0,867.0,867.0
65507,LABEBVC,EBV VIRAL CAPSID ANTIGEN IGA,3,EPSTEIN-BARR VIRAL CAPSID AG IgA AB,51.0,51.0,51.0,51.0,153.0,153.0,153.0,153.0
51920,LABGLF,GLUCOSE FASTING,509,"Glucose, Fasting",159.0,159.0,159.0,159.0,80931.0,80931.0,80931.0,80931.0
51923,LABDVEADV,DIRECT VIRAL EXAM ADENO,9,DIRECT VIRAL EXAM ADENO,284.0,284.0,284.0,284.0,2556.0,2556.0,2556.0,2556.0
51930,LABCDPLTI,COLD AGGLUTININ TITER,7,COLD ANTIBODY TITER,191.0,191.0,191.0,191.0,1337.0,1337.0,1337.0,1337.0
57703,LABCDPLTI,COLD AGGLUTININ TITER,58,COLD ANTIBODY TITER,191.0,191.0,191.0,191.0,11078.0,11078.0,11078.0,11078.0
51931,LABDVEFLB,DIRECT VIRAL EXAM FLU B,63,DIRECT VIRAL EXAM FLU B,165.0,165.0,165.0,165.0,10395.0,10395.0,10395.0,10395.0
51933,LABURGL,"GLUCOSE, URINE (RANDOM)",64,"GLUCOSE, UR (RANDOM) W/O CREAT",250.0,250.0,250.0,250.0,16000.0,16000.0,16000.0,16000.0
51947,LABASPPCP,ASPERGILLUS AB PRECIPITINS,32,ASPERGILLUS PRECIPITINS,179.0,179.0,179.0,179.0,5728.0,5728.0,5728.0,5728.0
51980,LABCRTINE,"CREATINE, SERUM",20,"CREATINE, SER/PLAS",68.0,68.0,68.0,68.0,1360.0,1360.0,1360.0,1360.0
62504,LABCRTINE,"CREATINE, SER/PLAS",45,"CREATINE, SER/PLAS",68.0,68.0,68.0,68.0,3060.0,3060.0,3060.0,3060.0
51982,LABHEPBG,HEPATITIS B GENOTYPE,11,HEPATITIS B GENOTYPE,24.0,102.0,63.0,63.0,264.0,1122.0,693.0,693.0
52026,LABSTPH,"PH, STOOL",75,"pH, Stool",50.0,50.0,50.0,50.0,3750.0,3750.0,3750.0,3750.0
52032,LABRUB,RUBELLA AB IGG,29,Rubella IgG Antibody,268.0,268.0,268.0,268.0,7772.0,7772.0,7772.0,7772.0
52043,LABYFPHEN,"PHENYTOIN TOTAL AND FREE, PLASMA",178,"PHENYTOIN, TOTAL & FREE",12.0,12.0,12.0,12.0,2136.0,2136.0,2136.0,2136.0
52045,LABCHLAM,CHLAMYDIA TRACHOMATIS / PSITTACI CULTURE,23,C.TRACHOMATIS/PSITTACI CULTURE,9.0,33.0,21.0,21.0,207.0,759.0,483.0,483.0
52050,LABACRMOD,ACETYLCHOLINE MOD AB,8,Acetylcholine Modulating Ab,85.0,85.0,85.0,85.0,680.0,680.0,680.0,680.0
52093,LABYUBZC,"BENZODIAZEPINE CONFIRMATION, URINE",56,"BENZODIAZEPINE CONFIRMATION, UR",7.0,7.0,7.0,7.0,392.0,392.0,392.0,392.0
52096,LABHEVM,HEPATITIS E AB IGM PANEL,22,HEPATITIS E AB IgM,52.0,52.0,52.0,52.0,1144.0,1144.0,1144.0,1144.0
52108,LABSTRONG,"STRONGYLOIDES IGG AB, ELISA",253,"STRONGYLOIDES IgG AB, ELISA",66.0,66.0,66.0,66.0,16698.0,16698.0,16698.0,16698.0
52109,LABYCH50,COMPLEMENT TOTAL,179,"COMPLEMENT, TOTAL",20.0,20.0,20.0,20.0,3580.0,3580.0,3580.0,3580.0
52117,LABYUHYME,"HEAVY METALS, URINE",179,"HEAVY METALS, URINE",5.0,10.0,7.5,7.5,895.0,1790.0,1342.5,1342.5
52121,LABFPARVD,PARVOVIRUS B19 PCR QUALITATIVE REALTIME,312,"PARVOVIRUS B19 REALTIME PCR,QL",127.0,127.0,127.0,127.0,39624.0,39624.0,39624.0,39624.0
52143,LABYHISTC,"HISTOPLASMA AG, CSF",60,"HISTOPLASMA AG, CSF",109.0,109.0,109.0,109.0,6540.0,6540.0,6540.0,6540.0
52161,LABCSFALB,"ALBUMIN, CSF",10,"Albumin, CSF                           ARUP",8.0,8.0,8.0,8.0,80.0,80.0,80.0,80.0
52179,LABISOSR,ISOLATOR CULTURE SPECIAL REQUEST,34,Isolator-Special Req,153.0,499.0,326.0,326.0,5202.0,16966.0,11084.0,11084.0
52190,LABUALBT,"ALBUMIN, URINE (TIMED)",15,"ALBUMIN, URINE (TIMED)",126.0,126.0,126.0,126.0,1890.0,1890.0,1890.0,1890.0
52194,LABYAMISO,"AMYLASE, PANCREATIC",116,"AMYLASE, PANCREATIC",41.0,41.0,41.0,41.0,4756.0,4756.0,4756.0,4756.0
52204,LABYCYANI,"CYANIDE, BLOOD",53,CYANIDE,45.0,45.0,45.0,45.0,2385.0,2385.0,2385.0,2385.0
52215,LABBMTP,BMT PRETRANSPLANT PANEL,164,BMT PRETRANSPLANT PANEL,2411.0,2411.0,2411.0,2411.0,395404.0,395404.0,395404.0,395404.0
52223,LABYAPOE,APOLIPOPROTEIN E GENOTYPING,1,APOLIPOPROTEIN E GENOTYPING,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0
52226,LABLPDP,LIPID PANEL PLUS RISK,55,LIPID PLUS RISK W/ DIRECT LDL,1417.0,1417.0,1417.0,1417.0,77935.0,77935.0,77935.0,77935.0
52243,LABYC1IN,C1 ESTERASE INHIBITOR AG,26,C1 ESTERASE INHIBITOR AG,20.0,20.0,20.0,20.0,520.0,520.0,520.0,520.0
52249,LABYUETHC,ETHANOL CONFIRMATION,11,"ETHANOL CONFIRMATION, UR",51.0,51.0,51.0,51.0,561.0,561.0,561.0,561.0
52262,LABASPERP,ASPERGILLUS AB ID,11,Aspergillus Ab (ID)                     ARUP,13.0,13.0,13.0,13.0,143.0,143.0,143.0,143.0
52278,LABPABN,"POLIO AB, NEUTRALIZATION",4,"POLIO AB, NEUTRALIZATION",68.0,68.0,68.0,68.0,272.0,272.0,272.0,272.0
52289,LABFEHRC,EHRLICHIA CHAFFEENSIS AB,24,EHRLICHIA CHAFFEENSIS ABS,74.0,74.0,74.0,74.0,1776.0,1776.0,1776.0,1776.0
52324,LABUURIC,"URIC ACID WITH CREATININE, URINE (RANDOM)",23,"URIC ACID,UR (RANDOM) W/CREAT",89.0,89.0,89.0,89.0,2047.0,2047.0,2047.0,2047.0
52332,LABDCGSN,"DONOR, CHAGAS SCN W/REFL",34,"DONOR, CHAGAS SCN W/REFL",64.0,64.0,64.0,64.0,2176.0,2176.0,2176.0,2176.0
52353,LABFPARVO,PARVOVIRUS IGG / IGM AB,49,"PARVOVIRUS B19 ABS, IGG&IGM",24.0,24.0,24.0,24.0,1176.0,1176.0,1176.0,1176.0
52381,LABADIFF,DIFFERENTIAL,29,DIFFERENTIAL,300.0,300.0,300.0,300.0,8700.0,8700.0,8700.0,8700.0
52404,LABYBSAP,"BONE ALKALINE PHOSPHATASE, SERUM",135,BONE ALK. PHOSPHATASE,52.0,52.0,52.0,52.0,7020.0,7020.0,7020.0,7020.0
52406,LABFACT12,FACTOR XII ASSAY,40,Factor XII Assay,214.0,214.0,214.0,214.0,8560.0,8560.0,8560.0,8560.0
52412,LABYAMIO,"AMIODARONE, SERUM",4,AMIODARONE,26.0,26.0,26.0,26.0,104.0,104.0,104.0,104.0
62941,LABYAMIO,AMIODARONE,17,AMIODARONE,26.0,26.0,26.0,26.0,442.0,442.0,442.0,442.0
52432,LABYGBMGE,"GBM AB, IGG",13,"GBM AB, IgG",28.0,28.0,28.0,28.0,364.0,364.0,364.0,364.0
52454,LABAAP,"AMINO ACIDS, PLASMA",29,"AMINO ACIDS, PLASMA",307.0,307.0,307.0,307.0,8903.0,8903.0,8903.0,8903.0
52465,LABPLTMAP,PLATELET MAPPING,238,PLATELET MAPPING,469.0,469.0,469.0,469.0,111622.0,111622.0,111622.0,111622.0
52468,LABLKM1AB,"LIVER, KID MICROSOME-1 AB, IGG",9,"LIVER-KIDNEY MICROSOME -1 Ab,IgG",19.0,19.0,19.0,19.0,171.0,171.0,171.0,171.0
52471,LABURAMY,"AMYLASE, URINE (RANDOM)",15,"AMYLASE, UR (RANDOM) W/O CREAT",395.0,395.0,395.0,395.0,5925.0,5925.0,5925.0,5925.0
52478,LABYHEMOC,HEMOCHROMATOSIS HFE GENE,118,HEMOCHROMATOSIS HFE GENE,119.0,119.0,119.0,119.0,14042.0,14042.0,14042.0,14042.0
52479,LABLEGD,"LEGIONELLA CULTURE, DIRECT",92,Legionella Cult/Dir,165.0,165.0,165.0,165.0,15180.0,15180.0,15180.0,15180.0
