proc_code	base_name
210993284	RABRSENR
LABCRYEIA	RPT
210993280	RVTHRAMP
210993280	RVTHRDUR
LABCRYEIA	SDES
LABCRYEIA	SREQ
LABTOXOP2	TOXGG
LABTOXOP2	TOXRES
LABTOXOP2	TOXSP
10075R	10049R
LAB11593R	11721R
LABCRTINE	11852R
LAB11027R	C1Q
LABCRTINE	CRTNR
LABBMC	CULT
210993283	DEVTYPE
LABBMC	GS
210993283	ICDEVLDATE
210993283	IMPDATE
LABLPA	LPA
210993283	MFR
210993283	MOD
LABTBP54	PRO
10075R	RINFO
LABBMC	RPT
LABBMC	SDES
210993283	SERNUM
LABTBP54	SI
210993284	SLWVTTDTDU
LABBMC	SREQ
LABTMSI	TMSICO
LABTMSI	TMSIDI
LABTMSI	TMSIDX
LABTMSI	TMSIMD
LABTMSI	TMSIME
LABTMSI	TMSIRE
LABTMSI	TMSISO
LABYUCORT	UCORT
LABURURIC	URICURN
LABTBP7	VL
LABYUCORT	VOLUMEURN
LABTBP37	XMR
LABYMGEA	YARBIN
LABYMGEA	YARMA
LABYIFBA	YIFB1
LABYMGEA	YSTA
LABYUCORT	YUCOUT
LAB12362R	12363R
LAB12362R	12364R
LAB12362R	12365R
LAB12362R	12366R
LAB12362R	12367R
LAB12362R	12368R
LAB12362R	12369R
LAB12362R	12370R
LABADVQL	ADQLDN
LABADVQL	ADQLIP
LABADVQL	ADQLSP
LABBMBCRQ	BP210
LABYFCAR	CZPFR
LABYFCAR	CZPTOT
LABDVERSV	DVE
LABGDGP	GDGINT
LABGDGP	GDGPR
LABHSVG	HSV1G
LABHSVG	HSV2G
210993283	ICDBRLOWRT
210993284	ICDDTSKAVT
210993283	ICDTLIMPAT
210993283	ICDTLIMPRV
LABBMBCRQ	LRB210
210993280	PMRALDBIIM
LABDVERSV	RPT
210993283	RVBRPACA
210993283	RVBRPACW
210993283	RVBRSENA
LABDVERSV	SDES
LABYANTSM	SMAB
LABDVERSV	SREQ
LABTBP48	UBT
LABTBP48	UNT
LABTBP38	XMR
10190R	10049R
LAB11253R	11185R
LAB11984R	11985R
LABYFLUO	5FC
LABAFBSO	AFB
LABCD34	CD34V
LABCOCFS	COCFS
LABUPOR	COPRO3
210993283	ICDBRPACMD
210993284	ICDBRVVDEL
210993283	ICDDTPACAT
210993283	ICDDTPACVT
210993283	ICDRHYTHM
210993283	ICDTAVFDTI
210993283	ICDTAVFTXC
210993280	ICDTLBTVLT
LABYPYRU	PYRU
210993283	RABRPACA
210993283	RABRPACW
210993283	RABRSENA
10190R	RINFO
LABAFBSO	RPT
210993284	RVBRSENB
210993284	RVBRSENP
LABAFBSO	SDES
LABSHIVAB	SHIVAB
LABAFBSO	SREQ
LABYVB1W	YVB1W2
LABB2GPCO	B2GPCM
LABFHVIG	BANDPRSNT
LABABG	BGSPR
LABFCD34	CD34V
LABNASC	CULT
LABDCMVL	DCMVL1
LABTBP45	DI
LABBMPTP	HATINT
LABBMPTP	HATR
LABBMPTP	HBSINT
LABBMPTP	HBSR
LABBMPTP	HBTINT
LABBMPTP	HBTR
LABBMPTP	HCVI
LABBMPTP	HCVR
LABBMPTP	HTLVS
210993283	ICDBRADYDP
210993283	ICDDTVFIB
LABPFCATE	PCATIN
LABPFCATE	PDOPA
LABPFCATE	PEPI
210993280	PMTLPCPACA
LABPFCATE	PNOREP
LABTBP55	PRO
LABBMPTP	RPRQ
LABBMPTP	RPRQIN
LABNASC	RPT
LABNASC	SDES
LABTBP55	SI
LABTBP18	SPEXP
LABNASC	SREQ
LABTBP49	UBT
LABTBP49	UNT
LABTBP3	VL
LABYBLAS	YBLAS1
LABYCLON	YCLON1
LABYPR3	YPR31
LABYRICK	YRICK1
LAB12810R	12820R
LAB12810R	12821R
LAB12810R	12822R
LAB12810R	12823R
LAB12810R	12824R
LAB12810R	12825R
LAB12810R	12826R
10375R	9479R
LABHMET	ARS
LABBM1517	17) PML/RAR, BONE MARROW"
LABBM1517	17) PML/RAR, BONE MARROW"
LABBM1517	17) PML/RAR, BONE MARROW"
LABBM1517	17) PML/RAR, BONE MARROW"
LABBM1517	17) PML/RAR, BONE MARROW"
LABHMET	CAD
LABTBP44	DI
LABFPARVO	FPARV2
210993283	ICDBRAVPCD
210993280	ICDBRAVSND
210993280	ICDBRMAXRT
210993284	ICDBRMDACR
210993284	ICDBRMDDCR
210993284	ICDBRMDTHR
210993283	ICDBRTRKRT
LABREF3	LAB3
LABHMET	LEA
LABHMET	MERC
LABT1517	17) PML/RAR, BLOOD"
LABREF3	RESUL3
210993284	SLWVTTZNRT
LABREF3	SPTY3
LABREF3	TEST3
LAB11120R	TOXOC
LABTBP5	VL
LABYRICK	YRICK2
LABYRICK	YRICK3
LABYRICK	YRICK4
LABVCAIGG	11168R
LABCARN	ACFCR
LABPENALL	AMOX
LABPENALL	AMPICILLIN
LABSYNCT	BASOSYNFLD
LABBM1517	17) PML/RAR, BONE MARROW"
LABCARN	CARINT
LABCARN	CARNF
LABCARN	CARNIT
LABROGC	CULT
LABDHIVB	DHIV
LABDHIVB	DHTLV
210993284	ICDBRAVDLS
210993283	ICDBRAVSND
LABPENALL	IGEPEN
LABPENALL	PENG
LABPENALL	PENINT
LABPENALL	PENV
210993280	RABRSENR
LABROGC	RPT
LABROGC	SDES
LABSLINTP	SLINT
LABSLINTP	SLPATH
LABROGC	SREQ
LABVZPAN	VGGDES
LABVZPAN	VGGQNT
LABVZPAN	VGGQUL
210993284	VSLWVTTDTT
LABVZPAN	VZVDS
LABVZPAN	VZVMQL
LABVZPAN	VZVMQT
LABDWNIL	WNIL1
LABEAIGG	11165R
LABEBNABY	11166R
LABVCAIGM	11167R
LABBMTCLO	BMTDIS
LABBMTCLO	BMTDX
LABBMTCLO	BMTMET
LABBMTCLO	BMTRES
LABUCAT	CAE
LABUCAT	CAURN
LABDCGSN	CGSN1
LAB11133R	DHBCC
LAB11134R	DHEPC
LABFPARVO	FPARV1
LABCSMPBM	GMYD8M
LABCSMPBM	GSF3BM
LABUHGB	HGBURN
210993280	ICDBRAMSRT
210993284	ICDTLBTVLT
LABTBP56	PRO
210993283	RATHRSENMP
210993283	RATHRSPOL
LABDVEAB	RFCOM
LABDVEAB	RFLSP
LABDVEAB	RFLUA
LABDVEAB	RFLUB
210993280	RVTHRSENAM
210993280	RVTHRSENPO
LABTBP56	SI
LABTBP50	UBT
LABTBP50	UNT
LABUHGB	UT
LABUCAT	UT5
LABTBP12	VL
LABUHGB	VOL
LABUCAT	VOL5
LABTBP40	XMR
LABYUFCAT	YUCATF
LABYUCOP	YUCOP4
10283R	10049R
LABLEGA	CULT
210993289	DEVTYPE
LABTBP46	DI
LABFACT12	FACTOR12
LABHIBCV	HIBCV1
210993280	ICDBRAVDLS
210993289	ICDBRLOWRT
210993280	ICDBRMDACR
210993280	ICDBRMDDCR
210993280	ICDBRMDTHR
210993289	ICDBRPACMD
210993289	ICDEVLDATE
210993289	ICDTAVFDTI
210993289	ICDTAVFTXC
210993283	ICDTLIMPHV
210993283	ICDTLTSTTI
210993289	IMPDATE
210993289	MFR
210993289	MOD
10283R	RINFO
LABLEGA	RPT
210993289	RVBRPACA
210993289	RVBRPACW
210993289	RVBRSENA
210993280	RVBRSENP
LABLEGA	SDES
210993289	SERNUM
210993283	SLWVTTDTNT
LABTBP19	SPEXP
LABLEGA	SREQ
LABUA	WBCAST
LABTBP41	XMR
10375R	9574R
LABYCCPIG	CCPT
LAB11132R	DHB
LABYEBPCR	EBV
LABYEBPCR	EBV
LABFILAB	FILIG4
LAB12814R	FMYABM
210993284	FSTVTTZNRT
LABVP3	HBCAB
LABVP3	HBSAB
LABVP3	HBSAG
LABVP3	HEPAAB
LABVP3	HEPCAB
LABDVEIBV	IBV
LABDVEIBV	IBVIP
LABDVEIBV	IBVSP
210993283	ICDDTNNSVT
210993284	ICDDTSKDAT
LABYMANG	MN
LABTOTALS	PROTSTOT
210993284	RATHRAMP
210993284	RATHRDUR
LABSSAABY	SSAQNT
LABVITK	VITK
LABTBP39	XMR
LABYCHROM	YCHRO1
LABYEBPCR	YEBP1
LABYEBPCR	YEBP1
LABYEBPCR	YEPB4
LABYEBPCR	YEPB4
LABYHISTC	YHISC4
10090R	10049R
10220R	10049R
10225R	10049R
10390R	9706R
210993284	ATACHTADTI
LABBMTCLO	BMTDIR
LABBMTCLO	BMTPRM
LABCMVIGM	CMVIGM
LABSFCORT	CORTFREE
LABYDESIP	DESIP
LABTBP47	DI
LABDVEFLB	DVE
LABFCHOLA	FSC1
LABGTT	GLUF
LABURGL	GLUURN
LABGTT	GTT1
LABGTT	GTT2
LABGTT	GTT30
LABGTT	GTTINT
210993283	ICDBRAMSRT
210993284	ICDBRAVMAX
210993283	ICDBRMAXRT
210993280	ICDBRTRKRT
210993284	ICDDTATFIB
210993284	ICDDTSKAAT
LABMPOPR3	MPO
LABPORS	PORINT
LABTBP57	PRO
210993280	RATHRSENMP
210993280	RATHRSPOL
10090R	RINFO
10220R	RINFO
10225R	RINFO
LABDRPRS	RPRS1
LABRPRQT	RPRTIN
LABDVEFLB	RPT
210993283	RVTHRSENAM
210993283	RVTHRSENPO
LABDVEFLB	SDES
LABMPOPR3	SERINEPR3
LABTBP57	SI
LABDVEFLB	SREQ
LABTOXPCR	TOXGG
LAB11122R	TOXOM
LABTOXPCR	TOXRES
LABTOXPCR	TOXSP
LABPORS	TPOR
LABTBP51	UBT
LABTBP51	UNT
LABTBP11	VL
LABTBP9	VL
210993284	VSLWVTTDTD
10295R	9087R
10295R	9089R
10300R	9108R
10300R	9110R
10295R	9596R
LABBMTCLO	BMTCMT
210993289	ICDRHYTHM
ECH29	LVEF
LABPANAPL	NAPA
LABPANAPL	PA
LABPANAPL	PANAP1
LABPANAPL	PANAP2
LABPANAPL	PANAP3
LABPANAPL	PANAP4
LABUPHOS	PHOSU
LABUPHOS	PHUCRU
210993283	RABRSENR
LABUPHOS	UCR
LABTBP42	XMR
LAB12814R	12024R
LAB12322R	12323R
LABTHIOMT	6TGN
10330R	9260R
10300R	9601R
10365R	9629R
LABYAT3AG	AT3
LAB11025R	C1ESTR
LABMEP	CAION
LABMEP	CL
LABTBP48	DI
LABBFCTS	DX
LABBFCTS	FCOLOR
LABBFCTS	FLDTYP
LABBFCTS	FTURB
LABMEP	GLU
LABMEP	HCT
POC30	HPYL
LABBMPTP	HSAB
210993283	ICDDTSVTAC
210993284	ICDTAATPTX
LABMEP	K
LABBFCTS	MALIG
LABMEP	NA
LABYPYRU	PYRU
POC30	QC12
LABBFCTS	RBCFLD
LABRNPABY	RNPQNT
210993280	RVBRSENB
210993280	RVBRSENR
LABMEP	TCO2A
POC30	TESTEX
LABYTESFB	TESTOS
LABYTESFB	TESTOSBIO
LABMEP	THB
LABTBP52	UBT
LABTBP53	UBT
LABTBP54	UBT
LABYFUN	UNFLD
LABTBP52	UNT
LABTBP53	UNT
LABTBP54	UNT
LABBFCTS	WBCFLD
LABYSTCL	YSTCL1
LAB12781R	12778R
LAB12781R	12779R
10370R	9633R
LABADVQT	ADPCR1
LABCIMM	CIMM
LABTBP49	DI
LABYSDA	DRUGSCRN
LABFIBANT	FIBANT
LABFRAB	FRANT
LABG6PDQT	G6PD
LABHATA	HEPAAB
210993289	ICDDTPACVT
210993283	ICDDTSLWVT
LABSTOBID	OCCIMM
LABTBP58	PRO
LABTBP59	PRO
LABQFTBG	QTFNIN
LABQFTBG	QTFNRS
210993283	RVTHRAMP
210993283	RVTHRDUR
LABCBCD	SEZY
LABTBP58	SI
LABTBP59	SI
LABADVQT	SOUR10
LABYANRNP	U1RNPAB
LABXICA51	XICA5R
LABTBP43	XMR
LABYASU	YASU1
LABYIFBA	YIFB2
LABYSTCL	YSTCL3
LABYSTCL	YSTCL4
LAB11525R	11635R
LAB11547R	11657R
LABADAM13	ADMACT
LABADAM13	ADMINT
LABRAAS	CCPINT
LABRAAS	CCPR
LABCYLEX	CYCLXR
LABYEBPCR	EBV
LABGDGP	GDGPT
LABHBSQT	HBSAB
LABHBSQT	HBSABQUAL
LABUBICAR	HCO3URN
LABHEPAR	HEPAR
LABHIVDAG	HIVS
210993283	ICDDTSKDVT
210993289	ICDTLIMPRV
LABHIVDAG	INTRE
LABYANTJO	JO1AB
210993289	RABRSENA
210993280	RATHRAMP
210993280	RATHRDUR
LABRAAS	RHFINT
LABRAAS	RHFR
LABRPRQT	RPRTTR
LABYTHI	THIOCYAN
LABUKT	TKU
LABUKT	UK
LABUBICAR	UT
LABUKT	UT2
LABUBICAR	VOL
LABUKT	VOL2
LABTBP44	XMR
LABYEBPCR	YEBP1
LABYEBPCR	YEBP3
LABYEBPCR	YEPB4
LAB11182R	11183R
LAB11182R	11184R
LABDCGSN	11893R
LABAGAP	AG
LABBCRKDM	BCRKAA
LABBCRKDM	BCRKCI
LABBCRKDM	BCRKDI
LABBCRKDM	BCRKIT
LABBCRKDM	BCRKMT
LABBCRKDM	BCRKPR
LABBCRKDM	BCRKRE
LABEBVQL	EBVQLD
LABEBVQL	EBVQLI
LABEBVQL	EBVQLS
LABHAB	HBSAB
210993284	ICDDTATPVT
210993283	ICDDTSKAVT
210993283	ICDTLBTVLT
LABLPD	LDL
ECH25	LVEF
LABTBP60	PRO
LABTBP61	PRO
210993283	RATHRAMP
210993283	RATHRDUR
LABTBP60	SI
LABTBP61	SI
LABTBP55	UBT
LABTBP56	UBT
LABTBP55	UNT
LABTBP56	UNT
LABVCAIGM	VMQNT
210993283	VSLWVTTDTT
LABVWSCN	VWDIR
LABVWSCN	VWINTP
LAB11000R	11001R
LABHIBCV	11894R
LABTHIOMT	6MMPN
LABTHIOMT	6MMPNASSESS
LABTHIOMT	6TGNASSESS
10335R	9584R
LABAAP	AAMINOA
LABAAP	AAMINOB
LABAAP	AAPINT
LABYDGIGA	ADGINT
LABYDGIGA	ADGPR
LABAAP	ALANINE
LABAAP	ARGININE
LABYAVH	ARGININEVP
LABAAP	ASPART
LABAAP	ASPGN
LABAAP	BALN
LABAAP	BAMBA
LABAAP	CITRUL
LABCYSBLD	CYSAB2
LABAAP	CYSTINE
LABAAP	CYTHN
LABTBP50	DI
LABTBP53	DI
POC13	ERYTHREMA
LABAAP	ETHLN
LABG6PDQT	G6PDMD
LABAAP	GLUTAC
LABAAP	GLUTAMINE
LABAAP	GLYCINE
LABHAV	HEPAIGM
LABHEPAR	HEPAR
LABAAP	HISTID
LABAAP	HMCY
LABAAP	HYPROL
210993289	ICDBRAVSND
LABAAP	INTBY
LABAAP	ISOLEU
LABMDXMIS	LAB7
LABAAP	LEUCINE
ECH30	LVEF
LABAAP	LYSINE
LABAAP	METHIO
LABYMEXIL	MEXIL
POC13	MMIND
LABAAP	ORNITHINE
LABAAP	PHALN
POC13	PHLOC
LABAAP	PROLINE
LABMDXMIS	RESUL7
LABAAP	SARSN
LABAAP	SERINE
LABSLIDE	SLIDE
210993284	SLWVTTQRSM
LABMDXMIS	SPCT
LABTBP20	SPEXP
LABTBP21	SPEXP
LABAAP	TAURINE
LABMDXMIS	TEST7
LABTHAMP	THRAMP
LABAAP	THREONINE
LABAAP	TRYPTOPHAN
LABAAP	TYROSINE
LABFURICA	URICFLD
LABAAP	VALINE
LABTBP13	VL
LABECL	WEACA
LABECL	WOEACA
LABTBP45	XMR
LABYACIGA	YACIG1
10287R	10049R
LAB11619R	11778R
LABYFUN	11847R
LABFQFVR	12014R
LAB12418R	12419R
LAB12418R	12420R
LAB12418R	12421R
LAB12418R	12422R
LAB12418R	12423R
LAB12418R	12424R
LAB12418R	12425R
LAB12418R	12426R
LAB12418R	12427R
10370R	9463R
LABYASMA	ASMA
LABBCRKDM	BCRKCM
LABYUHYME	CADMIUNURN
LABYGLUC	GLUCAGON
LABAHP2	HBCABIGM
LABAHP2	HBSAG
LABAHP2	HEPAIGM
LABAHP2	HEPCAB
LABFHHV6	HERG
LABFHHV6	HERM
210993283	ICDBRAVDLS
210993284	ICDDTAMSEP
210993283	ICDDTSKAAT
210993289	ICDDTVFIB
210993289	ICDTAATPTX
LABFDIFF	LYMFLD
LABFDIFF	MONFLD
LABFDIFF	NEUTFLD
VSC04	PDF
LABTBP62	PRO
10287R	RINFO
LABRUB	RUB
LABTBP62	SI
210993289	SLWVTTDTNT
LABTBP22	SPEXP
LABTBP23	SPEXP
LABUA	WAXCST
LABUAPRN	WBCAST
LABYHIST	YHIS1
LAB11229R	11230R
LAB11229R	11231R
LAB11229R	11232R
LAB11229R	11233R
LABYVD125	125OHD2
LAB12815R	12830R
LABUCA	CACREAT
LAB11127R	CASPO
LABUCA	CAURN
LABCMVRC	CMVDSV
LABCMVRC	CMVRC1
LABCMVRC	CMVRC2
LABCMVRC	CMVSPM
POC27	DEVEL
POC27	DEVEXP
LABTBP51	DI
LABTBP52	DI
LABTBP54	DI
LABRP	EGFR
LABFURICA	FSC2
LABCSMP	GDNM3
LABCSMP	GERHR
POC27	HEMED
POC27	HEML
LABHEVM	HEVM1
LABUVH	HVA
LABUVH	HVAUR
210993289	ICDBRAVPCD
210993289	ICDBRMAXRT
210993289	ICDBRTRKRT
210993283	ICDDTATFIB
210993283	ICDDTSKDAT
210993289	ICDDTSKDVT
210993289	ICDDTSLWVT
LABFHHV6	LTROIN
POC27	OCCBLD
POC27	QC10
210993289	RABRPACA
210993289	RABRPACW
210993289	RABRSENR
LABSYDIFF	SCMT
LABYTAT	TAT
LABUVH	TIMEU
LABUVH	UCR
LABUVH	UCR
LABUCA	UCR
LABUVH	UVOL
LABUVH	VHINT
LABTBP15	VL
LABUVH	VMA
LABUVH	VMAUR
LABYC1IN	YC1INH
LABYVWM	YVWMR
LABYENTE	12064R
LABYENTE	12065R
LAB12721R	12720R
10375R	9471R
LABADMARK	ADMART
LABBM1517	17) PML/RAR, BONE MARROW"
LABCCT	BTURB
LABCF32	CF32R2
LABCCT	COLORCSF
LABCCT	COLORCSF
POC5	CONRES
LABCCT	CSOURC
LABCCT	CTURB
LABTBP56	DI
LABCCT	DX
LABEBNABY	EBNDES
LABEBNABY	EBNQNT
LABEBNABY	EBNQUL
LABYEBPCR	EBV
LABFHAN	HANIGG
LABFHAN	HANIGM
LAB11042R	HIST
210993289	ICDBRADYDP
210993283	ICDBRMDACR
210993283	ICDBRMDDCR
210993283	ICDBRMDTHR
210993289	ICDDTSKAVT
210993289	ICDDTSVTAC
210993289	ICDTLIMPAT
210993289	LVBRPACA
210993289	LVBRPACW
LABCCT	MALIG
POC5	PHLOC
LABTBP63	PRO
LABCCT	RBCCSF
LABTBP63	SI
LABTBP24	SPEXP
LABCCT	TUBENO
LABTBP57	UBT
LABTBP58	UBT
LABTBP57	UNT
LABTBP58	UNT
LABCCT	WBCCSF
LABYAMA	YAMA
LABYEBPCR	YEBP1
LABYEBPCR	YEBP3
LABYEBPCR	YEPB4
LABYHISTC	YHISC5
LAB11000R	11002R
LAB12292R	12293R
LAB12292R	12294R
LAB12292R	12295R
LAB12292R	12296R
LAB12292R	12297R
LAB12292R	12298R
LAB12292R	12299R
LAB12292R	12300R
LAB12292R	12301R
LAB12292R	12302R
LAB12292R	12303R
LAB12292R	12304R
LAB12292R	12305R
LAB12292R	12306R
LAB12292R	12307R
LAB12292R	12308R
LAB12292R	12309R
LAB12292R	12310R
LAB12292R	12311R
LAB12292R	12312R
LAB12292R	12313R
LAB12292R	12314R
LAB12292R	12315R
LAB12292R	12316R
LAB12292R	12317R
LAB12292R	12318R
LAB12292R	12319R
10300R	9120R
10365R	9419R
LABYAMNOR	AMINOR
LABYAMNOR	AMITRP
LABCFDS	CFDSDI
LABCFDS	CFDSDX
LABCFDS	CFDSMD
LABCFDS	CFDSMT
LABCFDS	CFDSRE
LABROSTRO	CULT
LABTBP55	DI
LABDVEFLA	DVE
LABEBVQPB	EBVBCP
LABEBVQPB	EBVBDN
LABEBVQPB	EBVBIN
LABEBVQPB	EBVBLG
LABEBVQPB	EBVBSP
LABEBVQPB	EBVQCP
LABEBVQPB	EBVQDN
LABEBVQPB	EBVQIN
LABEBVQPB	EBVQLG
LABEBVQPB	EBVQSP
210993284	FSTVTTQRSM
210993283	FSTVTTZNRT
LABFT4ED	FT4
LAB11080R	GAD65AB
LABHBODY	HBODY
210993289	ICDDTPACAT
210993283	ICDTAATPTX
210993283	ICDTAVFDTD
210993289	ICDTLTSTTI
210993288	LEADMFR
210993288	LEADMODEL
210993288	LEADTYPE
LABYAMNOR	NORTRP
LABDVEFLA	RPT
LABROSTRO	RPT
210993283	RVBRSENB
210993283	RVBRSENP
LABDVEFLA	SDES
LABROSTRO	SDES
210993283	SLWVTTDTDU
210993283	SLWVTTZNRT
LABSYNCT	SOTHER
LABDVEFLA	SREQ
LABROSTRO	SREQ
POC30	TESTL
LABTBP16	VL
LABTBP22	VL
LABVORI	VORI
LABTBP46	XMR
LAB11088R	YPANPP
LABYPLAB	YPLAB2
LAB11312R	11313R
LAB11562R	11672R
LAB11562R	11673R
LAB11562R	11674R
LABPLTAGG	AGGINT
LABSNA	ASMINT
LABSNA	ASMQUL
210993283	ATACHTADTI
LABADIFF	BASO
LABADIFF	BASOAB
LABBM1418	18), BONE MARROW"
LABBM1418	18), BONE MARROW"
LABBM1418	18), BONE MARROW"
LABBM1418	18), BONE MARROW"
LABBM1418	18), BONE MARROW"
LABBM1418	18), BONE MARROW"
LABC153	C153
LABSNA	CENINT
LABSNA	CENQUL
LABERUCRY	CRSTA
LABSNA	DNAINT
LABSNA	DNAQUL
LABEAIGG	EAGDES
LABEAIGG	EAGQUL
LABYEBPCR	EBV
LABFEHRC	ECIGG
LABFEHRC	ECIGM
LABADIFF	EOS
LABADIFF	EOSAB
LABCBCD	HAIRY
210993289	ICDBRAMSRT
210993289	ICDTAVFDTD
210993289	ICDTLIMPHV
210993289	ICDTLIMPLV
LABSNA	JO1INT
LABSNA	JO1QUL
LABADIFF	LYM
LABADIFF	LYMAB
LABCDIFF	LYMCSF
LABADIFF	MONO
LABADIFF	MONOAB
LABCDIFF	MONOCSF
LABMTHFR	MTHCMT
LABMTHFR	MTHDIS
LABMTHFR	MTHMET
LABMTHFR	MTHPRM
LABMTHFR	MTHRES
LABADIFF	NEUT
LABADIFF	NEUTAB
LABCDIFF	NEUTCSF
LABCGD	OXIDNEUTPC
LABSNA	RNPINT
LABSNA	RNPQUL
LABSNA	SCLINT
LABSNA	SCLQUL
LABSNA	SNAINT
LABSNA	SSAIN
LABSNA	SSAQUL
LABSNA	SSBINT
LABSNA	SSBQUL
LABTBP59	UBT
LABTBP59	UNT
LABTBP19	VL
210993283	VSLWVTTDTD
LABUAPRN	WAXCST
LABYAMEB	YAMEB1
LABYEBPCR	YEBP1
LABYEBPCR	YEBP3
LABYEBPCR	YEPB4
LAB11617R	11776R
10370R	9634R
LABYDGIGA	ADGPT
LABYAFCSF	AFPCSF
LABASPPCP	ASPIGG
LABASPPCP	ASPINT
LABSWTCL	CLSWT
LABBMPTP	CMGDES
LABBMPTP	CMGQUL
LABBMPTP	CMMDES
LABBMPTP	CMMQUL
LABBMPTP	CMV
LABBMPTP	CMVIGM
LABFUNIDS	CULT
LABHGBS	HGB
LABHPVHR2	HPTI
LABHPVHR2	HPV
210993283	ICDDTAMSEP
210993289	ICDDTNNSVT
210993288	LEADIMPDTE
210993288	LEADSERNUM
LABMTHFR	MTHDIR
POC12	PHLOC
210993280	PMTLBATIMP
LABTBP64	PRO
LABTBP65	PRO
LABTBP66	PRO
LABQFTBG	QTFNIN
LABQFTBG	QTFNRS
LABFUNIDS	RPT
210993289	RVTHRSENAM
210993289	RVTHRSENPO
LABSWTCL	SCLW
LABFUNIDS	SDES
LABHPVHR2	SDES6
LABTBP64	SI
LABTBP65	SI
LABTBP66	SI
LABTBP25	SPEXP
LABFUNIDS	SREQ
LABBMPTP	VGGDES
LABBMPTP	VGGQNT
LABBMPTP	VGGQUL
LABBMPTP	VZAB
LABTBP47	XMR
LABYIGF2	YIGF2A
LABYMYCRB	YMYCR1
LABYMYCRB	YMYCR2
LABFQFVR	12012R
LAB12586R	12588R
10375R	9480R
10375R	9481R
LABYTADID	AMINOR
LABYTADID	AMITRP
LABCGD	CGDA
POC12	CONRES
LABISOSR	CULT
LABYTADID	DESIP
LABYTADID	DOXEPIN
LABYTADID	DOXEPINNOR
LAB11198R	FREEVITA
210993289	ICDBRMDACR
210993289	ICDBRMDDCR
210993289	ICDBRMDTHR
LABYTADID	IMI
LABYTADID	IMIDESI
210993284	LVBRSENA
LABCBCS	MEGA
LABYTADID	NORDOX
LABYTADID	NORTRP
IMG11AR1	PDF
LABTBP67	PRO
LABISOSR	RPT
210993289	RVBRSENR
210993289	RVTHRAMP
210993289	RVTHRDUR
LABISOSR	SDES
LABTBP67	SI
210993289	SLWVTTDTDU
LABISOSR	SREQ
LABUA	TRICHOMONAS
LAB11198R	VITE
LABYTESFB	YTESHD
LAB11179R	11180R
LAB11179R	11181R
LAB11179R	11197R
LAB11340R	11341R
LAB11340R	11342R
LAB11179R	11511R
LAB11576R	11691R
LAB12811R	12812R
LAB13002R	13001R
10305R	9140R
10305R	9142R
10305R	9144R
10310R	9170R
10310R	9172R
10310R	9174R
LABATHAL	ATHCT
LABATHAL	ATHDI
LABATHAL	ATHDX
LABATHAL	ATHET
LABATHAL	ATHIN
LABATHAL	ATHMD
LABATHAL	ATHME
LABATHAL	ATHRE
LAB11026R	C1INHF
LABUCORT	CORTU
LABTBP57	DI
EKG6	ECGIMPRESS
LABFEHRC	ECINT
LAB11037R	FLEC
210993284	FSTVTTDTNT
LABVP4	HATINT
LABVP4	HATR
LABVP4	HBSINT
LABVP4	HBSR
LABVP4	HBTINT
LABVP4	HBTR
LABVP4	HCVI
LABVP4	HCVR
EKG6	HEARTRATE
LABHEVG	HEVG1
LABVP4	HQLINT
LABVP4	HQLR
LABHTLVB	HTWB
LABIFEDE	IFED
LABIFEDE	IFEE
LABKRAS	KRASTI
210993282	LEADIMPDTE
210993282	LEADMFR
210993282	LEADMODEL
210993282	LEADTYPE
EKG6	PRINTERVAL
LABTBP68	PRO
EKG6	QRSAXIS
EKG6	QRSDINTERVAL
EKG6	QTCINTERVAL
EKG6	QTINTERVAL
LABRDATBC	RDATB
EKG6	RR
210993289	RVBRSENP
LABYSCL70	SCL70
LABTBP68	SI
210993289	SLWVTTZNRT
LABTBP26	SPEXP
LABTBP27	SPEXP
LABUCORT	TCORTU
LABYUVMA	TIMEU
LABTBP60	UBT
LABTBP64	UBT
LABTBP65	UBT
LABYUVMA	UCR
LABYUVMA	UCR
LABTBP60	UNT
LABTBP64	UNT
LABTBP65	UNT
LABUCORT	UT52
LABYUVMA	UVOL
LABYUVMA	VMA
LABYUVMA	VMAINT
LABYUVMA	VMAUR
LABUCORT	VOL52
210993289	VSLWVTTDTT
LABXIGF1	XIG1
LABYENTE	YEN3
LABYENTE	YEN5
LABYENTE	YEN8
LABYENTE	YEN9
LABYINH	YINH1
LAB11090R	YPCA
LABYENTE	YPSEU
LAB12050R	12051R
LAB12212R	12213R
LAB12236R	12237R
LAB12607R	12606R
LABFAMYA	AMYLASEFLD
LABBARSAB	BHIGGT
LABBM1114	14) BY PCR,BONE MARROW"
LABBM1114	14) BY PCR,BONE MARROW"
LABBM1114	14) BY PCR,BONE MARROW"
LABBM1114	14) BY PCR,BONE MARROW"
LABBM1114	14) BY PCR,BONE MARROW"
LABBM1114	14) BY PCR,BONE MARROW"
LABYUCC	COCAINE
LABDCMVL	DCMVL1
LABSYDIFF	EOSFLD
LABYESTRO	ESTRADIOL
LABYESTRO	ESTRONE
210993283	FSTVTTDTNT
LABDVEIAR	IAR
LABDVEIAR	IARIP
LABDVEIAR	IARSP
210993289	ICDBRAVDLS
210993289	ICDBRAVMAX
210993289	ICDDTATPVT
LAB11044R	IL6
LABINHA	INHAR
